p,g
122076183146107681726417604747093121808160768985262028063171408525250044730907279129945033631399182571400427555398768756749407280377139487366665512893446756633132789741999150743316607857265157376349928506133726469337043841856675159925549599444827599941995050480238642905858207066067944909195966819784474580883,2
103643320234412697394954672675043692721591819257326784300027321123436999266732126564015810212588446856035588289563160686553963165257251657011125204100361478143786494408628146590034228348699648782634110846727430576059758008712952756132702375511876092666410502590527362307709009344921259872047369811665722743123,2
137286832159810841988387217968806310713794999217202978399085285223235095992242977262142724765980757022959313426875095162125771134292630657468994083286134711122730805120203007750304634649289781695189706758664010483388406945520090534197999396379456015212467470554711203303235993311969706535692032730874387301203,2
142158506702711564074737138189343275897233560633390207779571310596105786761275921375244697445604789162105986538946560312897256744523015739837221951035547368173933085317924939973107745298617644228814691415713542664811830209306981979233125765973977988272777095832788217224776049672158106078816711580522674612107,2
151422290002824078581369200101993590568409383519281159748786154009572134937293460926139803868575127321640603868612677132256014550850945967263539398695068466313970291425290293405110754116738476410800840683102895059282795294301355823760624614974436885646359996662526264172448309130442043084816716905515702733187,2
102275619356669877574586350192677124525928962589231230873030376640438571406340889590851735615952643784693006256300128802346849633785072366989624375694649879142306743732577116427537801395717505891549708884236915358404280147031660343174829497718867410259461574442501812375334165188147972212579597118878739156183,2
102844361170237229372856022051657404601436497903439094218816581615834414087830871770001504920299960821616828523441075640204042453162580272739462995821186754601752413303350389503266737563251718880253116347667402828036129126174438512073876199448200985860389383087213723480785249434836341249963891577397509467107,2
109615078712391238087313850494980654821524651446637205679374427127262084812805934868830251947426467388767770770896901297292686025663486143811726728934429537166974864311130330897919287270372867634085363304665947531101422648951593251650370395121163806001461757854290092013142333038555369513568425459145508201423,2
118228703175680050255072470286695251128881898404451375705692172264603744881160218345928436598262575531318575263598604053647535254833377906073560483707162691394363683271531937903894922753541610707053118195088778223732485940496357104608999989149192140782030199414619350601320149617327186611077490712062946666343,2
115395606101180168571614566809557073587603972314363044995944178014115651032474580449718119886199900190198708529815488289463094099390711496923269109197293374437556260140606381466437000006504657113803349087833345801185347755381345830385679888397913187475716091157402398297809983034964335469065936811773947148343,2
111449639101389503481316963034688860315637786218743685929637983271043294896651929571984937927999241109173950127108584015813175174155939331294019122275000465927870329165899314962504625500004373566378116671967866041063074257456636755497110509711279911831858101119994492572337717543334199745470851681197252254607,2
136070018081249073709871871761618856120605475752564576863363535087623688023574652962091961131440016560879755182496240216093732606544246383161692914796855926408706881527028546515862388375696412713862663456032763677413158707300153154371783963099381556671054002107535383542599366100511377548050777171728569277167,2
147548579723781767301836264164170559992686021728796897544704307460044475919125238941695801794793377572265481169891372114778237870784614113354422319727209785966091581271242838785036968994655257848001299558479923159657421840522876397308149950164843100706643595774268565328329871472003399162411026090192591274307,2
